Timestamp,Operating_Costs,Revenue
2024-04-05 14:42:39.826056,7792.6196401318775,9899.82889014441
2024-03-26 14:42:39.826056,4527.612907520757,5419.329609994424
2024-03-19 14:42:39.826056,9469.310664934925,13215.730378383267
2024-04-10 14:42:39.826056,3226.672575684494,12543.335730326751
2024-03-28 14:42:39.826056,3002.212241153762,5411.115198698404
2024-03-27 14:42:39.826056,8556.046540927826,9606.415582470927
2024-03-18 14:42:39.826056,7219.042031229555,8235.749839089389
2024-03-23 14:42:39.826056,6162.609627979858,9930.659031030049
2024-04-02 14:42:39.826056,2360.6120175589226,6224.23151999955
2024-04-04 14:42:39.826056,8458.841599332312,7647.796485648645
2024-04-11 14:42:39.826056,5261.056724411258,14235.358111134274
2024-03-18 14:42:39.826056,8963.817722281692,13203.868964870882
2024-04-05 14:42:39.826056,5455.442468405915,11241.327844023308
2024-03-31 14:42:39.826056,9658.610260842855,8079.77656885485
2024-03-22 14:42:39.826056,6077.975114432364,14847.431834688048
2024-03-28 14:42:39.826056,7833.976185818016,13996.079024056462
2024-03-26 14:42:39.826056,1655.2119235056807,10560.757381008665
2024-03-30 14:42:39.826056,8778.011748848701,7214.96624157872
2024-03-18 14:42:39.826056,7976.3662718436835,14299.937684248545
2024-03-22 14:42:39.826056,8867.077176802555,14105.974462003565
2024-04-04 14:42:39.826056,7007.614705844434,14693.968100421987
2024-04-07 14:42:39.826056,1000.7354436579811,14201.991928644746
2024-03-29 14:42:39.826056,6130.843589069475,8911.78784424468
2024-03-24 14:42:39.826056,7113.350224372459,13346.632108857877
2024-04-12 14:42:39.826056,3151.794426891934,11091.926758982558
2024-04-11 14:42:39.826056,6901.733678798995,6312.581421281788
2024-04-10 14:42:39.826056,7990.771584992586,11983.119575382963
2024-04-03 14:42:39.826056,2749.350428156341,5442.411006855038
2024-04-01 14:42:39.826056,8249.703814494242,11559.770084343316
2024-03-30 14:42:39.826056,7776.082519260655,8778.3237645483
2024-03-28 14:42:39.826056,1124.1408386943278,11818.538349188639
2024-03-25 14:42:39.826056,8272.951861900034,14105.903889537081
2024-04-07 14:42:39.826056,3292.810661240301,7908.598965563088
2024-03-25 14:42:39.826056,6968.831435200713,9530.317894528447
2024-03-20 14:42:39.826056,4362.223480047764,11316.347936789993
2024-03-21 14:42:39.826056,5792.2760756340485,9864.071656987191
2024-04-01 14:42:39.826056,3669.2693461923,10513.043398774158
2024-04-12 14:42:39.826056,6565.7662418476975,12639.317501970714
2024-03-21 14:42:39.826056,4740.484080873204,10427.923818850546
2024-04-05 14:42:39.826056,3971.956049484308,11033.325447301173
2024-03-29 14:42:39.826056,5336.883299149946,13203.04396152544
2024-04-02 14:42:39.826056,3792.431938212466,14549.326786105166
2024-04-11 14:42:39.826056,6039.892757331595,14779.374097781669
2024-03-22 14:42:39.826056,2014.4804492703813,10674.422949284792
2024-04-15 14:42:39.826056,2747.6734344607694,6367.0848873489
2024-03-28 14:42:39.826056,4739.268630539593,7541.318804383627
2024-03-22 14:42:39.826056,5087.149535122378,12632.746419814957
2024-04-06 14:42:39.826056,6635.793704348285,9070.417458327653
2024-04-05 14:42:39.826056,8007.603291183599,5725.097499316511
2024-04-02 14:42:39.826056,2237.2814266334362,8030.523617491563
2024-04-13 14:42:39.826056,4066.160807164846,12323.83961845273
2024-04-01 14:42:39.826056,8017.194915163356,8296.743485155588
2024-03-23 14:42:39.826056,8520.117928858766,10312.713505967058
2024-03-20 14:42:39.826056,4413.024668688421,11364.346471141078
2024-03-23 14:42:39.826056,2112.745826437881,5873.704729790969
2024-04-05 14:42:39.826056,5037.142658118044,7905.961455476607
2024-03-24 14:42:39.826056,7398.959128277586,11970.155063933544
2024-04-03 14:42:39.826056,9018.508371097445,9779.669835400324
2024-03-30 14:42:39.826056,1661.5631446212728,6539.096930745289
2024-04-14 14:42:39.826056,9249.09666254043,6812.292208312008
2024-04-10 14:42:39.826056,5993.395404138951,11650.463396768804
2024-03-30 14:42:39.826056,2975.2062686422155,14599.144748314126
2024-04-01 14:42:39.826056,9263.231594740699,6021.135864564037
2024-04-07 14:42:39.826056,9239.220862524817,7867.681475906175
2024-04-13 14:42:39.826056,2564.759416558756,13211.793927219578
2024-03-24 14:42:39.826056,6198.135532641384,14176.990313444994
2024-04-04 14:42:39.826056,4601.831787482452,8596.366770600198
2024-04-07 14:42:39.826056,8644.031410061743,9868.191482000355
2024-03-29 14:42:39.826056,2858.2071724032426,8907.882995911605
2024-03-30 14:42:39.826056,5377.114219078822,13750.314230669264
2024-04-05 14:42:39.826056,6930.211132493429,8682.123442028658
2024-04-04 14:42:39.826056,9229.742461061165,12178.24132886683
2024-04-14 14:42:39.826056,4072.732412769685,9212.690650108756
2024-03-22 14:42:39.826056,2872.517879630871,6354.956058492132
2024-03-25 14:42:39.826056,2638.1936600580484,9485.731398727055
2024-03-29 14:42:39.826056,6399.278327518295,11127.72955096254
2024-04-16 14:42:39.826056,2973.0392165919266,5918.034491758883
2024-03-20 14:42:39.826056,2030.5177857348403,6048.796119993914
2024-04-10 14:42:39.826056,3555.3039255506283,14141.715019115025
2024-03-31 14:42:39.826056,3156.0520972690083,12671.99660520357
2024-03-23 14:42:39.826056,3253.752164388418,9018.765790852038
2024-03-29 14:42:39.826056,1180.2805184001859,11310.199990128021
2024-04-11 14:42:39.826056,2308.935889807103,10973.521906158006
2024-04-03 14:42:39.826056,8461.916252423514,5590.393838231303
2024-04-05 14:42:39.826056,9479.971845681881,14462.68460823274
2024-04-04 14:42:39.826056,6080.71305192832,12823.07837986913
2024-04-14 14:42:39.826056,1663.2581655805623,6579.686931199425
2024-04-12 14:42:39.826056,1877.9374458775387,7886.45719761106
2024-04-02 14:42:39.826056,6268.93117366314,13891.297349333245
2024-04-13 14:42:39.826056,8932.80960401746,7055.591970460161
2024-04-05 14:42:39.826056,5029.514899816961,5060.766527332306
2024-03-24 14:42:39.826056,2119.39148712323,11226.092670982165
2024-03-25 14:42:39.826056,1606.6475731605292,12540.545010523252
2024-04-16 14:42:39.826056,3267.6327825767726,7312.136749575324
2024-04-06 14:42:39.826056,3427.8522818910474,9371.127577295203
2024-04-14 14:42:39.826056,3440.132082646428,5516.786776695356
2024-04-16 14:42:39.826056,1196.9131673560325,9799.576881354893
2024-03-19 14:42:39.826056,3831.2548264987636,14589.79311286717
2024-03-20 14:42:39.826056,9571.241476039979,5113.027837204598
2024-04-06 14:42:39.826056,7784.809146827767,12691.277519026553
2024-04-12 14:42:39.826056,7820.48643839955,12081.872209067424
2024-04-05 14:42:39.826056,6309.805030015314,10966.075556243159
2024-03-24 14:42:39.826056,5309.473069799082,14690.991749853283
2024-03-25 14:42:39.826056,7535.83551557408,11719.710255216922
2024-03-22 14:42:39.826056,4129.344984819235,13693.759476987776
2024-03-28 14:42:39.826056,4695.294270973292,5922.72571707373
2024-04-07 14:42:39.826056,9882.057362967209,11994.73369518506
2024-04-04 14:42:39.826056,5207.475028059181,14936.063400368961
2024-04-10 14:42:39.826056,6048.273602037512,8445.196007615123
2024-03-24 14:42:39.826056,5139.180658003652,6496.816289568217
2024-03-22 14:42:39.826056,5350.596945006812,10594.85440357264
2024-03-22 14:42:39.826056,5834.140951650692,10933.378857249358
2024-04-02 14:42:39.826056,9566.700420002226,13598.662467289883
2024-04-13 14:42:39.826056,4616.860522408382,12016.556690490965
2024-04-07 14:42:39.826056,1408.0549954143116,8750.23316663826
2024-03-26 14:42:39.826056,2405.457103141106,6199.987986068652
2024-03-27 14:42:39.826056,6808.0087790631,13544.867627883832
2024-03-19 14:42:39.826056,1943.0143318500354,9659.351530103988
2024-04-05 14:42:39.826056,6144.712360530922,6669.037192083763
2024-03-21 14:42:39.826056,8266.241788050014,14046.015398588208
2024-04-07 14:42:39.826056,6267.261815678526,9549.586013353908
2024-04-14 14:42:39.826056,4691.469933487238,12703.087175583816
2024-04-11 14:42:39.826056,5862.498954024483,12521.654157274344
2024-03-31 14:42:39.826056,8543.455979366503,13388.43814972285
2024-04-08 14:42:39.826056,8930.005605243157,13170.628019538352
2024-03-29 14:42:39.826056,8501.319561673645,12286.542429368323
2024-03-25 14:42:39.826056,9294.521446506486,13277.259407660731
2024-03-27 14:42:39.826056,5370.240513168612,5342.865219469113
2024-03-19 14:42:39.826056,2680.909920429204,5660.3850027692415
2024-03-18 14:42:39.826056,5080.268279452199,6103.321282432893
2024-04-08 14:42:39.826056,1619.0237096574508,10907.464514557241
2024-04-04 14:42:39.826056,9475.441213665224,5493.280623632828
2024-04-11 14:42:39.826056,1441.3590825581182,8849.923516399906
2024-03-26 14:42:39.826056,5962.070684747473,8030.28498514095
2024-03-29 14:42:39.826056,4347.088669820807,11527.541109570098
2024-04-14 14:42:39.826056,6389.3081975211635,9785.205634012294
2024-03-23 14:42:39.826056,6412.6418747491725,13850.379918642475
2024-03-31 14:42:39.826056,6429.346335370109,6427.628194851985
2024-04-12 14:42:39.826056,1597.5852366632,12222.831998272855
2024-03-24 14:42:39.826056,3050.8281377216226,6735.873792297838
2024-03-30 14:42:39.826056,7500.803687147779,5209.047270717541
2024-04-16 14:42:39.826056,3340.8438220568705,5168.333806737416
2024-04-14 14:42:39.826056,4314.0005079707325,12724.539985749356
2024-04-13 14:42:39.826056,1788.236048725044,7973.240492324558
2024-04-05 14:42:39.826056,1187.2611842276058,5301.58037123427
2024-04-14 14:42:39.826056,5945.291740015774,9000.835220810983
2024-04-14 14:42:39.826056,8323.267484209246,8796.349711435569
2024-03-24 14:42:39.826056,8991.564095976255,7963.457658630772
2024-03-20 14:42:39.826056,7073.89480656113,13150.4072348329
2024-04-02 14:42:39.826056,7710.037347355154,13526.88324994487
2024-04-04 14:42:39.826056,7092.49575762648,14140.345233596345
2024-04-07 14:42:39.826056,6919.058475389529,10081.451272652119
2024-04-09 14:42:39.826056,5285.376134907013,6547.898007160667
2024-04-08 14:42:39.826056,6198.496062417759,11050.74339962802
2024-04-05 14:42:39.826056,6454.336780358024,14269.029987764878
2024-03-20 14:42:39.826056,2388.7727416533216,14179.397801733227
2024-03-19 14:42:39.826056,1654.3569304412222,11086.677881469765
2024-03-30 14:42:39.826056,8094.846302269666,8131.824589198508
2024-04-03 14:42:39.826056,4216.6445973496475,5404.303561845436
2024-04-16 14:42:39.826056,8078.629430432134,5170.419949486686
2024-03-19 14:42:39.826056,2845.1789509355544,6202.321037965145
2024-04-15 14:42:39.826056,2901.0083795478654,11234.208296290752
2024-03-29 14:42:39.826056,6005.154999371494,14694.85665567479
2024-03-24 14:42:39.826056,5834.103559890811,12016.360778867573
2024-04-07 14:42:39.826056,1153.3665536995886,12283.184264592666
2024-04-08 14:42:39.826056,2190.125605754278,11653.72675940118
2024-03-24 14:42:39.826056,3479.172278171766,14740.47713156432
2024-04-03 14:42:39.826056,3852.6489741361834,5148.809696257397
2024-04-07 14:42:39.826056,4158.149976552926,14435.66849550691
2024-04-08 14:42:39.826056,9928.94400573744,5599.253648480557
2024-03-21 14:42:39.826056,2057.0526677048924,9560.344826646975
2024-03-28 14:42:39.826056,3242.1618800647634,6332.790814533364
2024-03-29 14:42:39.826056,4121.079753190303,9277.172421651536
2024-03-18 14:42:39.826056,4423.6082143984095,10244.223946395632
2024-03-18 14:42:39.826056,7432.419080841625,7718.966587003299
2024-04-07 14:42:39.826056,7974.980623189641,8369.289193428878
2024-04-03 14:42:39.826056,8398.521090224976,12299.482102128115
2024-04-06 14:42:39.826056,4540.545060529358,9797.544197550571
2024-04-01 14:42:39.826056,2681.4079019710907,6527.588237293314
2024-04-09 14:42:39.826056,1399.9507114731925,13857.153652388251
2024-03-26 14:42:39.826056,3242.4347890190306,14555.531095702276
2024-04-06 14:42:39.826056,4551.5598786632945,10333.289637505735
2024-04-15 14:42:39.826056,6720.024227937345,6831.417025089694
2024-04-16 14:42:39.826056,7893.835679902438,14398.096059984902
2024-04-14 14:42:39.826056,9331.489873080669,12245.930511115694
2024-03-23 14:42:39.826056,5002.8381100334445,9119.872778058361
2024-04-03 14:42:39.826056,5753.856786849476,6021.074826459592
2024-04-09 14:42:39.826056,7556.299121271274,10379.957863295363
2024-03-29 14:42:39.826056,2883.243522038742,6834.577431850439
2024-03-23 14:42:39.826056,2486.820008646994,10177.46610069109
2024-03-27 14:42:39.826056,8120.5884415163755,5215.11742147163
2024-03-29 14:42:39.826056,9344.068787123617,7113.823886831309
2024-04-10 14:42:39.826056,6887.5544256028425,12343.592900611427
2024-04-02 14:42:39.826056,3644.873542222962,7813.041947363981
2024-04-02 14:42:39.826056,3192.5232324087397,10005.414183524379
2024-04-14 14:42:39.826056,3876.62313187924,7862.840599075864
2024-03-31 14:42:39.826056,9639.818579126908,13224.99665181968
2024-03-31 14:42:39.826056,6162.7688546339,14533.338002059258
2024-04-09 14:42:39.826056,6362.382723764328,11290.715853415335
2024-04-12 14:42:39.826056,1784.3682941362185,12263.187867042257
2024-03-22 14:42:39.826056,7372.12394180944,8522.497422056242
2024-04-10 14:42:39.826056,6482.278966840792,6193.042911465031
2024-03-23 14:42:39.826056,9795.83862953306,7157.898834455982
2024-04-09 14:42:39.826056,2506.2129578934628,10751.083779457258
2024-03-21 14:42:39.826056,7960.517515331755,9089.332406220226
2024-03-22 14:42:39.826056,2113.1440448505646,8123.366500628532
2024-03-20 14:42:39.826056,8254.530239158685,11401.561660985386
2024-03-23 14:42:39.826056,2489.713486565901,11805.654616938045
2024-04-12 14:42:39.826056,7720.015175737123,6866.367657344114
2024-04-07 14:42:39.826056,9682.350641140265,9468.80821695213
2024-03-26 14:42:39.826056,9813.16214720798,12722.978438642453
2024-03-18 14:42:39.826056,7395.183327749625,12682.509622583697
2024-04-06 14:42:39.826056,9329.940126165562,9192.465284122907
2024-03-22 14:42:39.826056,7808.9370917778115,13649.448502848483
2024-04-08 14:42:39.826056,3040.617930346989,6590.675624449318
2024-03-24 14:42:39.826056,1185.5553557072003,9991.281021570278
2024-03-30 14:42:39.826056,5267.566844290026,9195.157679457281
2024-03-22 14:42:39.826056,2600.9214172123498,14459.600414303188
2024-04-02 14:42:39.826056,3822.6386823583025,13412.151772886902
2024-04-03 14:42:39.826056,3557.5376281766767,8796.061107096082
2024-03-30 14:42:39.826056,2388.221577714589,9499.208597488669
2024-04-13 14:42:39.826056,4158.855721022838,14471.13667578665
2024-03-28 14:42:39.826056,5161.444681662458,10466.316537328574
2024-03-22 14:42:39.826056,2868.923093860086,14290.356429964706
2024-03-19 14:42:39.826056,2877.103722721052,12002.181900218606
2024-04-15 14:42:39.826056,9706.35545948504,13503.368731052657
2024-03-19 14:42:39.826056,6853.80810547411,12475.991140119764
2024-04-13 14:42:39.826056,1834.2675749855916,10867.885486245004
2024-04-07 14:42:39.826056,8624.872436761583,13272.047239104799
2024-03-28 14:42:39.826056,3591.688472074696,12365.275629991223
2024-03-29 14:42:39.826056,9521.9934617128,5915.262474880903
2024-04-11 14:42:39.826056,2226.7718618169847,6142.063573918564
2024-04-16 14:42:39.826056,7226.232325327619,5275.690115702049
2024-03-29 14:42:39.826056,8033.0489470267685,5143.992955078561
2024-04-04 14:42:39.826056,7081.928465753581,6194.8112175290335
2024-04-05 14:42:39.826056,3372.259495433672,7580.623559037673
2024-03-27 14:42:39.826056,1601.1764790551479,7712.993849089506
2024-03-23 14:42:39.826056,3101.7757088832573,7859.104179681541
2024-04-15 14:42:39.826056,2154.0070346102984,8718.290509298058
2024-03-31 14:42:39.826056,5162.389832832149,13280.29989467839
2024-04-05 14:42:39.826056,4294.723989759202,7638.826744376707
2024-04-03 14:42:39.826056,1503.7783139120938,8478.248243932114
2024-03-28 14:42:39.826056,9637.803942672901,7333.893878196333
2024-04-02 14:42:39.826056,7233.494877398345,7073.65422971091
2024-03-20 14:42:39.826056,8024.430937797399,5993.73539480773
2024-04-15 14:42:39.826056,6150.81074784173,6201.096067680961
2024-04-06 14:42:39.826056,9454.451335702119,14826.182063361179
2024-04-11 14:42:39.826056,4313.01212497296,7661.626190050114
2024-03-29 14:42:39.826056,2860.776571033921,8724.580571455226
2024-03-25 14:42:39.826056,4714.107287257704,12273.577506778169
2024-03-24 14:42:39.826056,8033.433835282946,7506.210097813032
2024-03-29 14:42:39.826056,4530.870034021336,12957.087680451314
2024-03-26 14:42:39.826056,9822.224860856997,14969.423653782533
2024-03-20 14:42:39.826056,1249.6162712745004,14560.379061658912
2024-03-22 14:42:39.826056,9527.26831649363,11034.424684324118
2024-03-25 14:42:39.826056,9025.793655349711,9277.260029789973
2024-04-14 14:42:39.826056,6419.513141185443,5161.608869889641
2024-03-24 14:42:39.826056,6144.379578847298,12354.774598553231
2024-03-20 14:42:39.826056,7003.775559593615,6140.052663195163
2024-03-31 14:42:39.826056,1953.2963352354534,5687.731371586567
2024-04-15 14:42:39.826056,6830.844651518384,11933.854202499931
2024-04-02 14:42:39.826056,7373.23771834751,13742.17747396496
2024-04-13 14:42:39.826056,2093.8151210436417,12730.730321093844
2024-03-31 14:42:39.826056,6861.894892582299,9186.385564539665
2024-04-04 14:42:39.826056,2593.7156822527586,8931.684449369357
2024-04-06 14:42:39.826056,9095.473535137542,14728.25572317515
2024-04-13 14:42:39.826056,5999.7725714508715,12927.791298703669
2024-03-27 14:42:39.826056,9510.529701794438,12469.217924926885
2024-04-15 14:42:39.826056,2946.4072605580814,5474.957532661369
2024-04-08 14:42:39.826056,1506.0943177661757,6780.804285374044
2024-04-07 14:42:39.826056,2762.750239749821,8700.349846535459
2024-03-21 14:42:39.826056,8055.529955450902,8643.356534550381
2024-04-01 14:42:39.826056,9623.04928841848,8992.226703465542
2024-04-11 14:42:39.826056,1578.598883973811,11756.002209767114
2024-04-04 14:42:39.826056,8500.023796630481,10484.279725699527
2024-03-28 14:42:39.826056,6263.8428588955485,14615.487195382191
2024-04-13 14:42:39.826056,4809.162320144871,8368.179259020175
2024-04-14 14:42:39.826056,9104.192341654989,12295.707391091128
2024-04-04 14:42:39.826056,3364.626481080367,11069.719316922092
2024-03-20 14:42:39.826056,2777.6996906636277,14510.714545982333
2024-03-31 14:42:39.826056,5546.080611321622,11463.4422909446
2024-04-05 14:42:39.826056,9312.44929234753,10208.31469093433
2024-03-24 14:42:39.826056,2824.434797262385,14315.003848522347
2024-03-25 14:42:39.826056,3381.851636951643,5905.076786536396
2024-04-16 14:42:39.826056,9711.507079580082,10386.646162950103
2024-03-29 14:42:39.826056,9457.540924220028,5737.53536730801
2024-03-27 14:42:39.826056,5545.22135054547,12293.203446791158
2024-04-06 14:42:39.826056,5255.744561060777,10483.552854700945
2024-04-10 14:42:39.826056,2495.5849727503355,13761.939824626608
2024-03-19 14:42:39.826056,7510.744019649731,13278.251975536035
2024-04-05 14:42:39.826056,5400.942212422485,9562.234429666627
2024-03-22 14:42:39.826056,6352.687221249912,10402.993049835246
2024-04-14 14:42:39.826056,7525.35970541492,6232.771688843559
2024-04-06 14:42:39.826056,6245.65424262911,8535.757750205225
2024-04-12 14:42:39.826056,8090.331978057613,14420.262944851278
2024-04-10 14:42:39.826056,9930.436819219052,11254.751956572454
2024-04-14 14:42:39.826056,3108.2024019391347,9295.297456665852
2024-04-11 14:42:39.826056,3716.929757619234,5351.1559010718975
2024-04-02 14:42:39.826056,5506.217060237603,11490.191515436789
2024-03-19 14:42:39.826056,1935.6238793692273,5957.877829811185
2024-03-23 14:42:39.826056,7102.111801791856,14736.563529996303
2024-04-04 14:42:39.826056,7523.707396197462,9032.10660231685
2024-03-18 14:42:39.826056,7427.710589496005,9055.554620573934
2024-04-11 14:42:39.826056,2874.454083528498,14169.92291084626
2024-03-28 14:42:39.826056,9566.126595094694,5336.330853718675
2024-03-20 14:42:39.826056,7010.7628701855065,13418.342695865498
2024-03-19 14:42:39.826056,2220.7141480704418,14198.756810397996
2024-04-09 14:42:39.826056,5276.866597131715,9728.474614752815
2024-04-16 14:42:39.826056,8288.870219179098,5328.496891727943
2024-03-31 14:42:39.826056,7427.68776498916,13808.445964981136
2024-04-02 14:42:39.826056,6985.458882313408,11073.461996623144
2024-03-25 14:42:39.826056,3752.5734134716095,8935.36904636162
2024-04-03 14:42:39.826056,5744.205183292041,7596.0865510101585
2024-03-18 14:42:39.826056,3614.2471215007204,7896.147336588861
2024-04-14 14:42:39.826056,2248.5079096963905,13110.151595407035
2024-04-07 14:42:39.826056,8571.128787242602,7521.097983246748
2024-03-28 14:42:39.826056,9998.779661530554,7250.161948998803
2024-03-26 14:42:39.826056,7850.538052468508,12648.958748566634
2024-03-27 14:42:39.826056,2076.936070349826,6287.917747385641
2024-03-27 14:42:39.826056,6415.875911428906,7654.935273243425
2024-04-14 14:42:39.826056,2545.132668200632,11382.485578462036
2024-04-14 14:42:39.826056,3009.4800911716593,14533.242029032339
2024-03-29 14:42:39.826056,2296.3990026873826,12252.68038701943
2024-03-19 14:42:39.826056,7757.907579288887,10947.034654547671
2024-04-13 14:42:39.826056,9320.336933852823,11694.137178036555
2024-04-05 14:42:39.826056,7160.38288317412,12054.388604383956
2024-04-02 14:42:39.826056,1146.9058396037337,5775.717344881715
2024-04-07 14:42:39.826056,4749.258777225562,8863.309322005487
2024-03-22 14:42:39.826056,5931.273358571873,8702.19413552173
2024-03-29 14:42:39.826056,1034.7885159799312,5888.1563937245455
2024-03-18 14:42:39.826056,5705.3759282126475,9781.035732845834
2024-04-08 14:42:39.826056,5116.432375592569,13798.027779098871
2024-03-29 14:42:39.826056,3091.9635056881566,11039.510565945013
2024-03-23 14:42:39.826056,7787.0324559417395,13789.257605391493
