Timestamp,Production_Volume
2024-04-16 23:42:39.781249,1195.7368589318955
2024-04-16 20:42:39.781249,4064.3288422152173
2024-04-16 18:42:39.781249,3258.352462578558
2024-04-17 06:42:39.781249,2113.364896321819
2024-04-17 11:42:39.781249,3446.574754185977
2024-04-16 19:42:39.781249,2454.915929503987
2024-04-17 06:42:39.781249,4168.721203236899
2024-04-17 00:42:39.781249,1832.3914031234062
2024-04-17 00:42:39.781249,2397.2528657239136
2024-04-17 04:42:39.781249,2092.448576407366
2024-04-16 21:42:39.781249,1731.4852025551613
2024-04-16 15:42:39.781249,2240.0410470476145
2024-04-17 08:42:39.781249,1149.3627471496027
2024-04-16 19:42:39.781249,2639.307986714861
2024-04-17 10:42:39.781249,1559.132630961519
2024-04-17 01:42:39.781249,1477.1744848724518
2024-04-16 22:42:39.781249,4691.578850515862
2024-04-17 04:42:39.781249,3319.23570714674
2024-04-16 16:42:39.781249,1423.044717926818
2024-04-17 05:42:39.781249,4637.125296267444
2024-04-17 08:42:39.781249,1780.4641000918564
2024-04-17 13:42:39.781249,3802.649218720362
2024-04-16 16:42:39.781249,4785.507666763482
2024-04-17 04:42:39.781249,3661.528050664991
2024-04-16 21:42:39.781249,1318.5004551825405
2024-04-17 13:42:39.781249,3420.339208686037
2024-04-17 05:42:39.781249,3356.382578273575
2024-04-17 10:42:39.781249,4979.982136093344
2024-04-16 15:42:39.781249,4092.3518320630906
2024-04-17 05:42:39.781249,1939.8270581346787
2024-04-16 20:42:39.781249,1244.8169989333078
2024-04-17 10:42:39.781249,1396.1218243527874
2024-04-17 07:42:39.781249,3852.266006307495
2024-04-16 18:42:39.781249,1138.465886519056
2024-04-16 20:42:39.781249,1677.7760876452198
2024-04-16 18:42:39.781249,3019.273089116896
2024-04-16 14:42:39.781249,4448.507595432729
2024-04-16 19:42:39.781249,2953.5183323432043
2024-04-17 00:42:39.781249,2854.401935126263
2024-04-16 23:42:39.781249,2937.520838129977
2024-04-17 13:42:39.781249,2191.372396890458
2024-04-16 16:42:39.781249,4868.985297417729
2024-04-17 07:42:39.781249,4806.258351384629
2024-04-17 02:42:39.781249,3788.3826916757334
2024-04-16 14:42:39.781249,1424.021786039373
2024-04-17 12:42:39.781249,1657.1355676754183
2024-04-16 14:42:39.781249,4629.454693166738
2024-04-16 15:42:39.781249,4721.524616383221
2024-04-17 05:42:39.781249,4442.618282692942
2024-04-17 09:42:39.781249,4925.021323390578
2024-04-16 14:42:39.781249,1407.5326220445365
2024-04-17 05:42:39.781249,2980.829258217658
2024-04-17 01:42:39.781249,3273.2184782048857
2024-04-17 09:42:39.781249,3310.272879556977
2024-04-16 16:42:39.781249,4780.62390525153
2024-04-16 19:42:39.781249,1892.5180439290536
2024-04-17 00:42:39.781249,2513.6205168369224
2024-04-17 07:42:39.781249,2298.0859515931947
2024-04-16 19:42:39.781249,4749.124661383187
2024-04-16 21:42:39.781249,1515.029292290373
2024-04-17 11:42:39.781249,1058.910746880991
2024-04-16 23:42:39.781249,4055.316145799531
2024-04-16 18:42:39.781249,2036.0527857195038
2024-04-17 09:42:39.781249,2124.6370022224446
2024-04-17 08:42:39.781249,3178.9936241703
2024-04-17 07:42:39.781249,2331.387066347233
2024-04-17 02:42:39.781249,2534.223156743321
2024-04-17 03:42:39.781249,1853.9062930396124
2024-04-16 23:42:39.781249,1550.779413348706
2024-04-17 11:42:39.781249,4104.218374849442
2024-04-17 04:42:39.781249,2623.2051670547626
2024-04-17 10:42:39.781249,2085.0302930328735
2024-04-17 11:42:39.781249,2870.971165886965
2024-04-16 22:42:39.781249,3615.942652336852
2024-04-16 16:42:39.781249,3718.113981145878
2024-04-17 09:42:39.781249,3193.8555385554373
2024-04-16 22:42:39.781249,4439.361152371971
2024-04-17 08:42:39.781249,1738.5497318409507
2024-04-17 02:42:39.781249,2067.045817700483
2024-04-16 17:42:39.781249,4496.1562930148375
2024-04-16 21:42:39.781249,1439.63638877436
2024-04-17 09:42:39.781249,1389.683220387264
2024-04-16 15:42:39.781249,2805.7182691030816
2024-04-16 16:42:39.781249,3645.1325574407683
2024-04-16 20:42:39.781249,4737.661997595829
2024-04-16 18:42:39.781249,2555.4802165644687
2024-04-17 08:42:39.781249,4394.242189690946
2024-04-16 19:42:39.781249,3686.6723930945477
2024-04-17 06:42:39.781249,3906.602382224404
2024-04-17 10:42:39.781249,3581.1661666665605
2024-04-17 06:42:39.781249,1319.0780003720245
2024-04-17 05:42:39.781249,2118.273369320846
2024-04-17 10:42:39.781249,4903.3234009936405
2024-04-16 19:42:39.781249,4024.9971687066195
2024-04-17 08:42:39.781249,4854.51337465874
2024-04-16 16:42:39.781249,2069.2799407607213
2024-04-17 07:42:39.781249,4449.1559235435925
2024-04-16 23:42:39.781249,3833.148684642411
2024-04-16 23:42:39.781249,4217.536188525405
2024-04-17 12:42:39.781249,2133.1791850957134
2024-04-16 22:42:39.781249,1434.8908456612937
2024-04-17 07:42:39.781249,1233.717773250222
2024-04-17 12:42:39.781249,3633.1725944505774
2024-04-16 17:42:39.781249,1084.8807614132618
2024-04-17 04:42:39.781249,1360.8348765563387
2024-04-16 14:42:39.781249,4267.025798612676
2024-04-16 19:42:39.781249,4668.113958768445
2024-04-17 06:42:39.781249,2022.840020808971
2024-04-16 17:42:39.781249,3780.1491311761197
2024-04-17 08:42:39.781249,2860.3067318699786
2024-04-17 05:42:39.781249,1414.7038107097262
2024-04-17 11:42:39.781249,3561.7528391945725
2024-04-16 15:42:39.781249,3119.4757310535374
2024-04-17 00:42:39.781249,1921.2883298069778
2024-04-17 08:42:39.781249,2276.2586474651334
2024-04-17 11:42:39.781249,1838.0419692679877
2024-04-16 14:42:39.781249,2081.019839668432
2024-04-16 23:42:39.781249,2773.485925268728
2024-04-17 09:42:39.781249,4062.375506687958
2024-04-16 21:42:39.781249,4918.218506819339
2024-04-16 21:42:39.781249,3940.9293313412045
2024-04-17 06:42:39.781249,4004.0869044183264
2024-04-16 22:42:39.781249,3519.919671349298
2024-04-17 13:42:39.781249,4403.49870097884
2024-04-17 08:42:39.781249,2477.2358646961457
2024-04-17 04:42:39.781249,1116.8308397060648
2024-04-16 21:42:39.781249,2793.271692634426
2024-04-16 23:42:39.781249,2041.8992593180758
2024-04-17 01:42:39.781249,2879.082034382267
2024-04-17 07:42:39.781249,4915.79505529549
2024-04-17 09:42:39.781249,1400.5711326939147
2024-04-16 19:42:39.781249,1405.6655243720706
2024-04-16 20:42:39.781249,4607.3753266855065
2024-04-16 14:42:39.781249,2861.50833694251
2024-04-16 22:42:39.781249,2762.2906330778706
2024-04-17 10:42:39.781249,2058.5663342711105
2024-04-17 07:42:39.781249,2844.7086436757745
2024-04-17 07:42:39.781249,1108.5877185581583
2024-04-17 12:42:39.781249,1450.0488747827776
2024-04-16 23:42:39.781249,3141.025706552677
2024-04-16 21:42:39.781249,1632.3143506532074
2024-04-17 08:42:39.781249,2656.609584705421
2024-04-16 17:42:39.781249,1429.227123808951
2024-04-17 04:42:39.781249,1059.4475885225897
2024-04-16 15:42:39.781249,2174.002650242771
2024-04-17 06:42:39.781249,2229.3739450460967
2024-04-17 03:42:39.781249,1486.939992713394
2024-04-17 09:42:39.781249,4366.510792689235
2024-04-17 02:42:39.781249,1059.6432547999962
2024-04-16 21:42:39.781249,4400.681908685094
2024-04-17 01:42:39.781249,4947.124763238364
2024-04-17 07:42:39.781249,2604.978251247464
2024-04-16 20:42:39.781249,1969.0482724097596
2024-04-16 19:42:39.781249,2281.780210589425
2024-04-16 21:42:39.781249,1114.4269080888298
2024-04-16 17:42:39.781249,3218.9225478270037
2024-04-16 22:42:39.781249,4569.41218506346
2024-04-17 03:42:39.781249,3705.1425190766377
2024-04-17 08:42:39.781249,2080.455743146922
2024-04-17 13:42:39.781249,3294.1050607163043
2024-04-16 16:42:39.781249,2493.0990468833697
2024-04-16 21:42:39.781249,4729.596953375149
2024-04-16 14:42:39.781249,2202.3208291744227
2024-04-17 02:42:39.781249,4724.789021683479
2024-04-16 23:42:39.781249,3405.648258653453
2024-04-17 11:42:39.781249,1902.567728238605
2024-04-17 00:42:39.781249,1254.0709669651262
2024-04-17 13:42:39.781249,2738.5963970086123
2024-04-17 11:42:39.781249,4647.376219951795
2024-04-17 11:42:39.781249,3264.0127861416718
2024-04-16 19:42:39.781249,3746.632476908724
2024-04-17 12:42:39.781249,2773.752853385973
2024-04-17 10:42:39.781249,2495.4683469402803
2024-04-17 06:42:39.781249,1932.5602264202905
2024-04-17 12:42:39.781249,4703.928109917513
2024-04-17 12:42:39.781249,2957.102949709686
2024-04-16 21:42:39.781249,1118.3079663608
2024-04-17 07:42:39.781249,4867.265894451112
2024-04-17 05:42:39.781249,2208.240908601095
2024-04-16 20:42:39.781249,3789.2683070533467
2024-04-16 22:42:39.781249,1702.9084388478548
2024-04-17 07:42:39.781249,4450.851218911197
2024-04-16 16:42:39.781249,2067.655606793764
2024-04-16 18:42:39.781249,1534.0501613391912
2024-04-16 23:42:39.781249,4138.082719961289
2024-04-17 08:42:39.781249,2911.605502507673
2024-04-17 02:42:39.781249,4395.105086886269
2024-04-17 09:42:39.781249,3644.2969807010063
2024-04-17 07:42:39.781249,1111.6123899028735
2024-04-17 05:42:39.781249,4073.327386165526
2024-04-17 05:42:39.781249,2842.572504869127
2024-04-16 20:42:39.781249,2877.092265626228
2024-04-17 12:42:39.781249,2070.328098672604
2024-04-16 20:42:39.781249,4491.918791225677
2024-04-16 14:42:39.781249,1891.091029911319
2024-04-17 12:42:39.781249,3047.550986112633
2024-04-17 05:42:39.781249,2193.2627031565335
2024-04-16 23:42:39.781249,1600.955318689315
2024-04-16 18:42:39.781249,4736.791895616194
2024-04-16 16:42:39.781249,4378.4057410975565
2024-04-16 20:42:39.781249,1825.8207003153148
2024-04-17 00:42:39.781249,2453.226995564322
2024-04-17 12:42:39.781249,2690.805419731162
2024-04-17 04:42:39.781249,3998.084901710472
2024-04-17 00:42:39.781249,1769.0325170738242
2024-04-17 03:42:39.781249,2735.9214541899155
2024-04-16 21:42:39.781249,1932.0388875916374
2024-04-17 02:42:39.781249,2650.1411902543277
2024-04-17 08:42:39.781249,4200.942706060089
2024-04-17 07:42:39.781249,1385.602443188603
2024-04-17 05:42:39.781249,1190.0369175277694
2024-04-17 13:42:39.781249,3085.7377210620093
2024-04-17 08:42:39.781249,4855.261172066696
2024-04-17 00:42:39.781249,2098.1967366660992
2024-04-17 05:42:39.781249,3051.990048484876
2024-04-16 23:42:39.781249,3969.383471795583
2024-04-16 15:42:39.781249,1684.7888129760645
2024-04-16 23:42:39.781249,2342.643893685117
2024-04-16 17:42:39.781249,1455.4752467611765
2024-04-17 02:42:39.781249,3124.1426518233693
2024-04-17 12:42:39.781249,2522.7716334774595
2024-04-17 12:42:39.781249,1422.0468326241319
2024-04-17 03:42:39.781249,4823.113409694417
2024-04-17 11:42:39.781249,4245.007445423813
2024-04-17 08:42:39.781249,3196.921617142628
2024-04-17 12:42:39.781249,2892.1100497167313
2024-04-16 14:42:39.781249,2691.130817157966
2024-04-16 21:42:39.781249,3595.868536976071
2024-04-17 06:42:39.781249,3248.007419850627
2024-04-17 06:42:39.781249,2557.8090441029435
2024-04-17 02:42:39.781249,2418.0619749359157
2024-04-17 12:42:39.781249,4885.480922691995
2024-04-16 19:42:39.781249,2521.7398769168794
2024-04-17 07:42:39.781249,1563.0529981140553
2024-04-17 01:42:39.781249,3710.455718350651
2024-04-17 10:42:39.781249,1702.0982289421122
2024-04-16 21:42:39.781249,1679.1527167620454
2024-04-17 01:42:39.781249,4268.152620575469
2024-04-16 15:42:39.781249,3909.2536946383934
2024-04-17 06:42:39.781249,3367.0240356055815
2024-04-16 20:42:39.781249,4117.166340637636
2024-04-16 19:42:39.781249,2333.2275632158653
2024-04-16 23:42:39.781249,2955.665973955216
2024-04-17 10:42:39.781249,1208.652469479372
2024-04-16 23:42:39.781249,4187.021977328066
2024-04-16 18:42:39.781249,1509.828380892209
2024-04-17 00:42:39.781249,1180.175978721271
2024-04-17 10:42:39.781249,2466.8851303472666
2024-04-16 15:42:39.781249,4876.072047607146
2024-04-16 14:42:39.781249,2258.940523838425
2024-04-17 04:42:39.781249,1446.7732987086124
2024-04-16 21:42:39.781249,2771.950921937364
2024-04-17 13:42:39.781249,3251.3520577942604
2024-04-17 04:42:39.781249,1524.1099638314015
2024-04-16 14:42:39.781249,3949.822189031759
2024-04-17 02:42:39.781249,1547.3214522222474
2024-04-17 11:42:39.781249,4611.055508694881
2024-04-17 09:42:39.781249,2699.0761993649294
2024-04-16 17:42:39.781249,2411.529117344194
2024-04-17 02:42:39.781249,1593.860443719036
2024-04-16 21:42:39.781249,4913.254509477142
2024-04-17 08:42:39.781249,3481.125971220413
2024-04-17 00:42:39.781249,4132.865060496253
2024-04-16 23:42:39.781249,1311.4545856366724
2024-04-17 08:42:39.781249,1618.5450628956444
2024-04-16 17:42:39.781249,3990.156299524728
2024-04-16 20:42:39.781249,3373.560500506672
2024-04-17 09:42:39.781249,3212.1898859977064
2024-04-17 11:42:39.781249,1580.7009712209629
2024-04-17 12:42:39.781249,2465.076054824035
2024-04-16 20:42:39.781249,1293.6661788584884
2024-04-16 16:42:39.781249,1780.4065318485195
2024-04-17 00:42:39.781249,3087.7084002100046
2024-04-17 03:42:39.781249,4496.530208889846
2024-04-16 19:42:39.781249,3305.777666778838
2024-04-17 13:42:39.781249,3476.0906123010495
2024-04-17 02:42:39.781249,1803.3612926255723
2024-04-17 05:42:39.781249,3922.554511203149
2024-04-17 12:42:39.781249,4538.850627059669
2024-04-16 17:42:39.781249,4571.662230996522
2024-04-17 08:42:39.781249,4792.72244177896
2024-04-16 20:42:39.781249,3527.909902216132
2024-04-17 02:42:39.781249,3586.609095850947
2024-04-17 05:42:39.781249,1457.5615076588301
2024-04-17 13:42:39.781249,3178.555414593622
2024-04-16 18:42:39.781249,3750.395578231057
2024-04-17 10:42:39.781249,2958.1560913091134
2024-04-17 13:42:39.781249,4969.874271498199
2024-04-16 19:42:39.781249,3430.337675770455
2024-04-16 21:42:39.781249,4981.672433652444
2024-04-16 20:42:39.781249,3264.031073525977
2024-04-16 16:42:39.781249,3145.7305168206085
2024-04-17 07:42:39.781249,3297.5467813117098
2024-04-16 21:42:39.781249,4493.784648715762
2024-04-16 18:42:39.781249,1110.063230601638
2024-04-17 06:42:39.781249,1427.1018098720988
2024-04-16 21:42:39.781249,4794.525743922414
2024-04-16 17:42:39.781249,4155.27115799861
2024-04-16 18:42:39.781249,4931.986402075999
2024-04-17 07:42:39.781249,2071.896167745747
2024-04-17 12:42:39.781249,1804.4935030413303
2024-04-16 15:42:39.781249,1494.5445753294546
2024-04-17 11:42:39.781249,1770.9995044289572
2024-04-16 18:42:39.781249,4451.759492469877
2024-04-17 02:42:39.781249,1680.9480465404881
2024-04-16 16:42:39.781249,1062.3213049461326
2024-04-17 01:42:39.781249,2928.207772267355
2024-04-17 06:42:39.781249,1246.610567881537
2024-04-17 03:42:39.781249,4837.917530492083
2024-04-17 00:42:39.781249,4454.33044215323
2024-04-16 14:42:39.781249,2965.085778130287
2024-04-17 08:42:39.781249,2123.191846149363
2024-04-16 23:42:39.781249,4497.93307845924
2024-04-16 22:42:39.781249,2666.767089957052
2024-04-16 15:42:39.781249,4838.927831993983
2024-04-16 16:42:39.781249,2410.1736332841356
2024-04-16 23:42:39.781249,1602.1266537856018
2024-04-16 15:42:39.781249,4039.0002563322787
2024-04-17 01:42:39.781249,1959.1718161714239
2024-04-16 14:42:39.781249,1530.5495071107948
2024-04-16 21:42:39.781249,4852.229947781605
2024-04-17 11:42:39.781249,1394.9435690000103
2024-04-16 19:42:39.781249,1371.4114541726233
2024-04-17 04:42:39.781249,4172.739322071777
2024-04-17 03:42:39.781249,1797.2489442347842
2024-04-17 08:42:39.781249,4678.0605171261595
2024-04-16 21:42:39.781249,3099.532414548205
2024-04-16 14:42:39.781249,4754.987339766736
2024-04-16 14:42:39.781249,4441.380431240473
2024-04-16 22:42:39.781249,4264.027504908905
2024-04-16 19:42:39.781249,1739.4261190171155
2024-04-17 00:42:39.781249,4151.673699255176
2024-04-17 02:42:39.781249,4308.013216002819
2024-04-16 15:42:39.781249,3019.954451086633
2024-04-17 03:42:39.781249,1304.508948716074
2024-04-17 13:42:39.781249,1487.370272536218
2024-04-16 19:42:39.781249,3163.6182542831248
2024-04-17 10:42:39.781249,1268.0064567845611
2024-04-17 08:42:39.781249,4320.337940484953
2024-04-16 14:42:39.781249,3740.765026239892
2024-04-17 11:42:39.781249,1689.3272808424156
2024-04-16 14:42:39.781249,3445.986030246573
2024-04-16 16:42:39.781249,2678.623665716546
2024-04-16 18:42:39.781249,3183.913404788605
2024-04-17 13:42:39.781249,2014.8673921311336
2024-04-17 07:42:39.781249,2388.2260151296223
2024-04-17 10:42:39.781249,1006.0799394156685
2024-04-17 01:42:39.781249,3335.5740949822894
2024-04-17 01:42:39.781249,4798.262101132814
2024-04-16 18:42:39.781249,1235.310362065969
2024-04-16 14:42:39.781249,1451.2607395779505
2024-04-17 04:42:39.781249,3660.265501294437
2024-04-16 19:42:39.781249,4990.006347593613
2024-04-16 22:42:39.781249,2907.5609726835337
2024-04-16 20:42:39.781249,1859.076992029246
2024-04-17 13:42:39.781249,4137.118185843881
2024-04-16 21:42:39.781249,1387.4913384801393
2024-04-17 06:42:39.781249,2653.0740799442115
2024-04-16 19:42:39.781249,1444.5738939663843
2024-04-17 12:42:39.781249,2456.288792651826
2024-04-16 19:42:39.781249,4405.715260869634
2024-04-16 15:42:39.781249,3941.1834531477343
2024-04-17 10:42:39.781249,2414.9746720441217
2024-04-17 11:42:39.781249,3749.8226327267544
2024-04-16 23:42:39.781249,2595.119725560674
2024-04-16 20:42:39.781249,3806.6945286984715
2024-04-17 09:42:39.781249,1843.0364561334613
2024-04-16 20:42:39.781249,1098.2300560688825
2024-04-17 13:42:39.781249,2027.134712036589
2024-04-17 05:42:39.781249,3584.6886760405678
2024-04-16 23:42:39.781249,2936.086221432658
2024-04-16 15:42:39.781249,2674.5289733418513
2024-04-16 23:42:39.781249,4649.673806884913
2024-04-17 07:42:39.781249,3442.8568362262617
2024-04-16 21:42:39.782222,2677.39059777076
2024-04-17 02:42:39.782222,3404.694078526486
2024-04-17 09:42:39.782222,1916.4891103774164
2024-04-16 16:42:39.782222,4316.598578393827
2024-04-16 20:42:39.782222,2903.1025276666987
2024-04-16 14:42:39.782222,2527.0511375181586
2024-04-16 22:42:39.782222,2460.231270517264
2024-04-17 10:42:39.782222,1473.5920577889278
2024-04-17 01:42:39.782222,3435.0297620139995
2024-04-16 21:42:39.782222,2033.9473917122327
2024-04-16 22:42:39.782222,2306.4810163584325
2024-04-17 06:42:39.782222,4443.889753955952
2024-04-17 00:42:39.782222,2729.1567908132365
2024-04-16 16:42:39.782222,3343.6980234252906
2024-04-17 08:42:39.782222,1048.1991019228683
2024-04-17 00:42:39.782222,3909.4632442829197
2024-04-17 01:42:39.782222,4648.136012758293
2024-04-16 23:42:39.782222,3079.804998243441
2024-04-17 03:42:39.782222,4958.795146081341
2024-04-16 15:42:39.782222,2002.8796378424227
2024-04-17 09:42:39.782222,2862.2496409851096
2024-04-17 01:42:39.782222,2287.401426571853
2024-04-17 00:42:39.782222,1877.150511834218
2024-04-17 09:42:39.782222,2654.0337127837015
2024-04-16 18:42:39.782222,4873.434308437258
2024-04-17 10:42:39.782222,3961.420032019297
2024-04-17 03:42:39.782222,4508.357499906918
2024-04-17 00:42:39.782222,4863.806469636557
2024-04-16 14:42:39.782222,2188.347741740055
2024-04-16 20:42:39.782222,1021.4503589937407
2024-04-17 08:42:39.782222,4195.196640130132
2024-04-17 13:42:39.782222,1545.846988389525
2024-04-17 07:42:39.782222,3516.3659401821255
2024-04-17 12:42:39.782222,4049.887860744718
