Timestamp,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Energy_Consumption_kWh
2024-04-14 13:58:39.731378,Zone_3,TGBT_3,Armoire_2,Machine_9,76.46886185506297
2024-04-16 10:07:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_2,44.690850929349885
2024-04-11 20:18:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_4,15.203441734331957
2024-04-13 06:26:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_10,65.57504426641259
2024-04-12 04:42:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_7,49.108907200233276
2024-04-11 12:56:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_8,44.37246646504023
2024-04-12 12:13:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_9,19.520696322221433
2024-04-17 12:57:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_8,75.66304975666256
2024-04-16 18:35:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_6,62.897349470297016
2024-04-15 15:26:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_7,72.76531878461697
2024-04-17 12:46:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_10,16.722572191476633
2024-04-11 09:10:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_3,25.89308913645445
2024-04-12 03:21:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_5,76.65499833246582
2024-04-12 00:51:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_3,42.0274452771432
2024-04-11 04:14:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_4,60.89898556591134
2024-04-11 01:02:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_8,21.71561871315582
2024-04-16 20:59:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_10,25.06560377715922
2024-04-10 17:02:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_8,72.99295150800538
2024-04-15 01:08:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_3,54.01862721545046
2024-04-14 17:42:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_5,73.33904760989238
2024-04-12 20:20:39.731378,Zone_3,TGBT_1,Armoire_2,Machine_2,92.14200463191395
2024-04-12 07:39:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_2,36.85217615696097
2024-04-15 20:17:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_3,67.42288817051059
2024-04-13 13:25:39.731378,Zone_3,TGBT_2,Armoire_3,Machine_5,70.65209552610604
2024-04-15 11:40:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_9,20.603155329470074
2024-04-10 20:56:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_2,68.73189744086145
2024-04-14 10:05:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_6,65.96286393217778
2024-04-12 12:22:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_5,98.30702665185258
2024-04-16 23:07:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_8,19.06921858566264
2024-04-12 04:57:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_4,21.09941602587623
2024-04-13 22:34:39.731378,Zone_2,TGBT_2,Armoire_3,Machine_1,63.205343707349336
2024-04-15 11:46:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_8,47.06146325551022
2024-04-12 11:53:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_4,56.746801701585575
2024-04-12 23:11:39.731378,Zone_1,TGBT_1,Armoire_1,Machine_2,71.14355700340505
2024-04-11 04:35:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_4,15.879393976164828
2024-04-10 15:05:39.731378,Zone_2,TGBT_1,Armoire_1,Machine_1,17.30567717529148
2024-04-15 14:59:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_1,99.385299644311
2024-04-14 04:40:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_1,10.580571182546173
2024-04-11 10:23:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_9,74.93452758572116
2024-04-11 04:10:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_3,10.916822886666553
2024-04-13 15:09:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_6,14.309024840518624
2024-04-17 03:02:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_3,35.255549709935835
2024-04-13 19:10:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_1,26.16853156448883
2024-04-16 15:18:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_7,20.447476753839034
2024-04-11 13:24:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_8,19.39169271611721
2024-04-16 23:27:39.731378,Zone_3,TGBT_3,Armoire_2,Machine_2,23.545445123897068
2024-04-14 05:28:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_1,24.029238408876623
2024-04-16 11:31:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_2,34.54234679722747
2024-04-15 01:57:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_3,82.18944716091698
2024-04-14 10:28:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_7,57.23831619083421
2024-04-10 23:42:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_1,62.50460194264944
2024-04-17 11:16:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_8,16.383236537581084
2024-04-15 02:42:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_3,98.74437042811255
2024-04-15 20:48:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_6,64.59796283665489
2024-04-16 09:24:39.731378,Zone_2,TGBT_1,Armoire_1,Machine_3,87.49168196363166
2024-04-12 20:23:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_1,31.27688525023467
2024-04-14 18:21:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_7,77.43130005338833
2024-04-17 13:51:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_8,89.16390488449787
2024-04-16 08:00:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_4,91.85863698130257
2024-04-13 09:15:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_6,55.003068800591045
2024-04-11 21:01:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_3,46.47484143443442
2024-04-13 06:11:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_5,14.26339404733794
2024-04-16 17:21:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_5,27.840344412529202
2024-04-15 17:00:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_5,61.56959361550168
2024-04-13 04:26:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_3,18.417552425110372
2024-04-15 16:23:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_2,50.55024910346102
2024-04-14 09:08:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_10,71.27574386227553
2024-04-12 15:52:39.731378,Zone_2,TGBT_1,Armoire_1,Machine_6,85.03789652375609
2024-04-16 05:22:39.731378,Zone_2,TGBT_2,Armoire_3,Machine_4,81.69210767538274
2024-04-14 09:17:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_10,27.575261178135687
2024-04-17 14:41:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_6,69.54152652010148
2024-04-14 02:36:39.731378,Zone_1,TGBT_3,Armoire_2,Machine_9,89.23005880078857
2024-04-13 17:08:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_4,18.465798926177357
2024-04-11 19:09:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_9,42.915853872058946
2024-04-13 15:10:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_4,94.45580167199853
2024-04-12 23:36:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_2,64.1942492603547
2024-04-17 08:28:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_5,50.47523658076354
2024-04-11 22:14:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_7,31.356760877301554
2024-04-11 00:57:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_3,95.12198883247493
2024-04-13 02:48:39.731378,Zone_2,TGBT_1,Armoire_1,Machine_7,75.38844335353274
2024-04-13 05:46:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_8,55.94387400493869
2024-04-14 14:43:39.731378,Zone_1,TGBT_3,Armoire_2,Machine_3,53.89712264185242
2024-04-10 17:38:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_8,98.51164537059057
2024-04-17 07:15:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_5,83.71544353641949
2024-04-16 03:09:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_3,44.904347410996756
2024-04-17 06:21:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_6,51.30987753732391
2024-04-14 15:01:39.731378,Zone_3,TGBT_1,Armoire_2,Machine_3,11.77073625255209
2024-04-11 06:42:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_1,54.81378962484435
2024-04-14 22:55:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_5,11.644189219407382
2024-04-11 15:46:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_6,83.94387731681958
2024-04-13 09:31:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_3,94.87235218981898
2024-04-14 18:45:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_2,31.370064538437877
2024-04-10 22:39:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_6,74.063725086543
2024-04-11 09:36:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_8,56.60781966601074
2024-04-12 23:26:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_9,52.442904484449244
2024-04-11 03:55:39.731378,Zone_2,TGBT_1,Armoire_1,Machine_2,18.667094671300795
2024-04-11 17:20:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_10,45.028515925405685
2024-04-12 20:43:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_9,45.549365877862925
2024-04-10 15:46:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_10,53.9395135830241
2024-04-12 06:03:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_5,15.048057788279479
2024-04-15 10:04:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_4,81.25783123253088
2024-04-12 18:16:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_5,75.86751605038428
2024-04-11 14:15:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_7,63.575433792432996
2024-04-15 05:25:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_2,84.37829927956582
2024-04-13 22:08:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_10,66.63074547038775
2024-04-12 10:48:39.731378,Zone_1,TGBT_3,Armoire_2,Machine_3,38.91115024707211
2024-04-15 09:00:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_5,47.23121179897194
2024-04-17 02:47:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_6,77.6136848118429
2024-04-10 16:15:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_7,75.97197870504057
2024-04-16 04:08:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_8,90.4240872766392
2024-04-14 22:26:39.731378,Zone_1,TGBT_3,Armoire_2,Machine_7,94.6825456789699
2024-04-15 03:23:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_3,46.29704118517227
2024-04-15 00:45:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_8,23.734672515727702
2024-04-11 00:44:39.731378,Zone_1,TGBT_1,Armoire_1,Machine_3,91.72303325849671
2024-04-12 22:24:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_6,56.66435943619238
2024-04-12 12:09:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_2,36.84118283436126
2024-04-13 12:28:39.731378,Zone_1,TGBT_3,Armoire_3,Machine_5,53.46467876247288
2024-04-14 22:52:39.731378,Zone_1,TGBT_1,Armoire_1,Machine_1,97.57487979837454
2024-04-11 07:00:39.731378,Zone_2,TGBT_2,Armoire_3,Machine_5,43.33844402130343
2024-04-13 12:21:39.731378,Zone_3,TGBT_3,Armoire_2,Machine_2,69.44466279737051
2024-04-14 22:23:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_2,62.017226972857316
2024-04-13 13:38:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_9,79.22953859116959
2024-04-10 21:06:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_7,72.11295868029598
2024-04-15 00:56:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_1,37.50327375691156
2024-04-17 00:44:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_8,97.75519872003933
2024-04-16 09:39:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_8,79.04150637277463
2024-04-11 07:43:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_3,64.94417599349592
2024-04-11 20:18:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_1,21.326977675751287
2024-04-15 08:30:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_8,84.9903082625096
2024-04-11 22:25:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_8,35.59763415764656
2024-04-10 19:47:39.731378,Zone_1,TGBT_1,Armoire_1,Machine_8,43.55449573410946
2024-04-14 18:08:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_9,94.44396039600421
2024-04-16 08:50:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_7,84.92587496038577
2024-04-11 00:29:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_9,38.70123037219912
2024-04-14 17:23:39.731378,Zone_3,TGBT_1,Armoire_2,Machine_3,71.70601781753362
2024-04-11 05:31:39.731378,Zone_3,TGBT_2,Armoire_3,Machine_10,45.04202084994137
2024-04-14 04:33:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_5,46.4988994724588
2024-04-13 22:49:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_10,69.28625070628323
2024-04-15 10:18:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_6,86.27824496173997
2024-04-11 03:48:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_1,58.234375486001255
2024-04-12 11:59:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_4,23.41827005251171
2024-04-10 15:05:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_7,19.194759812479184
2024-04-11 21:04:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_4,39.30613975537258
2024-04-17 09:20:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_6,81.13660466462457
2024-04-17 01:06:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_5,41.00587073535398
2024-04-13 12:05:39.731378,Zone_3,TGBT_3,Armoire_2,Machine_6,99.76964867659399
2024-04-11 07:16:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_5,55.1878647468307
2024-04-17 09:11:39.731378,Zone_2,TGBT_2,Armoire_3,Machine_10,39.52882498140896
2024-04-12 09:58:39.731378,Zone_2,TGBT_3,Armoire_3,Machine_9,40.18666234407007
2024-04-10 17:46:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_1,99.2494187077057
2024-04-12 13:26:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_7,50.98386653756442
2024-04-17 13:43:39.731378,Zone_3,TGBT_3,Armoire_2,Machine_2,81.84978300783082
2024-04-16 07:27:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_1,11.620440780257905
2024-04-12 10:13:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_6,96.11087593151335
2024-04-17 10:02:39.731378,Zone_1,TGBT_3,Armoire_1,Machine_2,75.32246177060965
2024-04-14 23:17:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_8,27.44009144781132
2024-04-13 11:48:39.731378,Zone_3,TGBT_2,Armoire_1,Machine_9,50.52203395200002
2024-04-12 16:19:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_9,96.84002489794537
2024-04-12 14:49:39.731378,Zone_2,TGBT_2,Armoire_2,Machine_1,52.011799576200794
2024-04-12 08:05:39.731378,Zone_3,TGBT_3,Armoire_3,Machine_10,94.79820758623123
2024-04-16 16:40:39.731378,Zone_2,TGBT_3,Armoire_2,Machine_1,21.711461712211687
2024-04-14 19:50:39.731378,Zone_1,TGBT_2,Armoire_2,Machine_7,81.68644755119124
2024-04-13 18:21:39.731378,Zone_1,TGBT_1,Armoire_2,Machine_8,94.37911199749075
2024-04-14 23:50:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_5,96.9203782620759
2024-04-13 00:32:39.731378,Zone_2,TGBT_3,Armoire_1,Machine_8,63.202314300425904
2024-04-16 18:32:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_5,49.690728883044585
2024-04-12 17:45:39.731378,Zone_3,TGBT_3,Armoire_1,Machine_4,86.3655420800549
2024-04-10 20:51:39.731378,Zone_3,TGBT_1,Armoire_1,Machine_1,48.99240647388434
2024-04-12 04:19:39.731378,Zone_1,TGBT_1,Armoire_3,Machine_3,92.63242614980027
2024-04-15 07:15:39.731378,Zone_3,TGBT_1,Armoire_3,Machine_10,84.71632126050154
2024-04-15 10:28:39.731378,Zone_1,TGBT_2,Armoire_1,Machine_10,53.36715480990534
2024-04-10 16:30:39.731378,Zone_3,TGBT_2,Armoire_2,Machine_3,84.53844064875297
2024-04-15 19:08:39.731378,Zone_2,TGBT_2,Armoire_1,Machine_3,51.100712150342964
2024-04-11 08:06:39.731378,Zone_2,TGBT_1,Armoire_3,Machine_9,39.64456016201072
2024-04-15 22:00:39.731378,Zone_1,TGBT_2,Armoire_3,Machine_3,68.07172074638139
2024-04-17 12:08:39.731378,Zone_2,TGBT_1,Armoire_2,Machine_5,95.97548061506038
